Date,Area is: World,Sub Area is: Country,Sub Area is: City,Image url,Special colum: lpi,Item title ENG,Item ENG,Item title ITA,Item ITA,Item title POR,Item POR,Item title DEU,Item DEU,Item title FRA,Item FRA,Item title CHI,Item CHI,Item title JAP,Item JAP,Item ESP,Item title GAE,Item GAE,Item title MAG,Item MAG,Item title URD,Item URD
"Thursday, September 7, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 8, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 9, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 10, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 11, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 12, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 13, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 14, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 15, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 16, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 17, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 18, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 19, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 20, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 21, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 22, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 23, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 24, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 25, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 26, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 27, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 28, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 29, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 30, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 1, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 2, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 3, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 4, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 5, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 6, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 7, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 8, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 9, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 10, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 11, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 12, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 13, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 14, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 15, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 16, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 17, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 18, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 19, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 20, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 21, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 22, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 23, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 24, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 25, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 26, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 27, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 28, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 29, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 30, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 31, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, November 1, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, November 2, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, November 3, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, November 4, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, November 5, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, November 6, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, November 7, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, November 8, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, November 9, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, November 10, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, November 11, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, November 12, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, November 13, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, November 14, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, November 15, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, November 16, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, November 17, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, November 18, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, November 19, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, November 20, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, November 21, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, November 22, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, November 23, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, November 24, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, November 25, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, November 26, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, November 27, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, November 28, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, November 29, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, November 30, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, December 1, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 2, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 3, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 4, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 5, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 6, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 7, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, December 8, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 9, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 10, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 11, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 12, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 13, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 14, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, December 15, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 16, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 17, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 18, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 19, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 20, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 21, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, December 22, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 23, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 24, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 25, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 26, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 27, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 28, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, December 29, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 30, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 31, 1995",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 1, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 2, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 3, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 4, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 5, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 6, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 7, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 8, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 9, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 10, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 11, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 12, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 13, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 14, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 15, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 16, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 17, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 18, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 19, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 20, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 21, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 22, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 23, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 24, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 25, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 26, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 27, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 28, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 29, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 30, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 31, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 1, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 2, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 3, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 4, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 5, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 6, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 7, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 8, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 9, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 10, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 11, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 12, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 13, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 14, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 15, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 16, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 17, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 18, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 19, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 20, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 21, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 22, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 23, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 24, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 25, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 26, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 27, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 28, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 29, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 1, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 2, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 3, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 4, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 5, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 6, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 7, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 8, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 9, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 10, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 11, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 12, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 13, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 14, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 15, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 16, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 17, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 18, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 19, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 20, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 21, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 22, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 23, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 24, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 25, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 26, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 27, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 28, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 29, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 30, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 31, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 1, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 2, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 3, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 4, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 5, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 6, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, April 7, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 8, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 9, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 10, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 11, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 12, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 13, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, April 14, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 15, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 16, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 17, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 18, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 19, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 20, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, April 21, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 22, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 23, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 24, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 25, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 26, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 27, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, April 28, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 29, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 30, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 1, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 2, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 3, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 4, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 5, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 6, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 7, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 8, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 9, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 10, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 11, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 12, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 13, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 14, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 15, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 16, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 17, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 18, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 19, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 20, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 21, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 22, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 23, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 24, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 25, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 26, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 27, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 28, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 29, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 30, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 31, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 1, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 2, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 3, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 4, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 5, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 6, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 7, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 8, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 9, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 10, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 11, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 12, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 13, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 14, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 15, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 16, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 17, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 18, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 19, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 20, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 21, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 22, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 23, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 24, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 25, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 26, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 27, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 28, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 29, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 30, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 1, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 2, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 3, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 4, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 5, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 6, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 7, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 8, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 9, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 10, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 11, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 12, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 13, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 14, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 15, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 16, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 17, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 18, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 19, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 20, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 21, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 22, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 23, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 24, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 25, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 26, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 27, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 28, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 29, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 30, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 31, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 1, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 2, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 3, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 4, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 5, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 6, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 7, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 8, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
