Date,Area is: World,Sub Area is: Country,Sub Area is: City,LPI SPECIFIC,Image url,Item title ENG,Item ENG,Item title ITA,Item ITA,Item title POR,Item POR,Item title DEU,Item DEU,Item title FRA,Item FRA,Item title CHI,Item CHI,Item title JAP,Item JAP,Item ESP,Item title GAE,Item GAE,Item title MAG,Item MAG,Item title URD,Item URD
"Monday, April 29, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 30, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 1, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 2, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 3, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 4, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 5, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 6, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 7, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 8, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 9, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 10, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 11, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 12, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 13, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 14, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 15, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 16, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 17, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 18, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 19, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 20, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 21, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 22, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 23, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 24, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 25, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 26, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 27, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 28, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 29, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 30, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 31, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 1, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 2, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 3, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 4, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 5, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 6, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 7, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 8, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 9, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 10, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 11, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 12, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 13, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 14, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 15, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 16, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 17, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 18, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 19, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 20, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 21, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 22, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 23, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 24, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 25, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 26, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 27, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 28, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 29, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 30, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 1, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 2, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 3, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 4, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 5, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 6, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 7, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 8, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 9, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 10, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 11, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 12, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 13, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 14, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 15, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 16, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 17, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 18, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 19, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 20, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 21, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 22, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 23, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 24, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 25, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 26, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 27, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 28, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 29, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 30, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 31, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 1, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 2, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 3, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 4, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 5, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 6, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 7, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 8, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 9, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 10, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 11, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 12, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 13, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 14, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 15, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 16, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 17, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 18, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 19, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 20, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 21, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 22, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 23, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 24, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 25, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 26, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 27, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 28, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 29, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 30, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 31, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 1, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 2, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 3, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 4, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 5, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 6, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 7, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 8, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 9, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 10, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 11, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 12, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 13, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 14, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 15, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 16, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 17, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 18, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 19, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 20, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 21, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 22, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 23, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 24, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 25, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 26, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 27, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 28, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 29, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 30, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 1, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 2, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 3, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 4, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 5, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 6, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 7, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 8, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 9, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 10, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 11, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 12, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 13, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 14, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 15, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 16, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 17, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 18, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 19, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 20, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 21, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 22, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 23, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 24, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 25, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 26, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 27, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 28, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 29, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 30, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 31, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, November 1, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, November 2, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, November 3, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, November 4, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, November 5, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, November 6, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, November 7, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, November 8, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, November 9, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, November 10, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, November 11, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, November 12, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, November 13, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, November 14, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, November 15, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, November 16, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, November 17, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, November 18, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, November 19, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, November 20, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, November 21, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, November 22, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, November 23, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, November 24, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, November 25, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, November 26, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, November 27, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, November 28, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, November 29, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, November 30, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 1, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 2, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 3, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 4, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 5, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, December 6, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 7, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 8, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 9, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 10, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 11, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 12, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, December 13, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 14, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 15, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 16, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 17, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 18, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 19, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, December 20, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 21, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 22, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 23, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 24, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 25, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 26, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, December 27, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 28, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 29, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 30, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 31, 1996",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 1, 1997",World,Germany,,,,,"KDE One Conference
In 1997, about 15 KDE developers met in Arnsberg, Germany, to work on the project and discuss its future. This event became known as KDE One.",,,,,,,,,,,,,,,,,,,
"Thursday, January 2, 1997",World,,,,,,"KDE e.V. was founded
In 1997, KDE e.V., the nonprofit that represents the KDE community financially and legally, was founded in Tübingen, Germany.",,,,,,,,,,,,,,,,,,,
"Friday, January 3, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 4, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 5, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 6, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 7, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 8, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 9, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 10, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 11, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 12, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 13, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 14, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 15, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 16, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 17, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 18, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 19, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 20, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 21, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 22, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 23, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 24, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 25, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 26, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 27, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 28, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 29, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 30, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 31, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 1, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 2, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 3, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 4, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 5, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 6, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 7, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 8, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 9, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 10, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 11, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 12, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 13, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 14, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 15, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 16, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 17, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 18, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 19, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 20, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 21, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 22, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 23, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 24, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 25, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 26, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 27, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 28, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 1, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 2, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 3, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 4, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 5, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 6, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 7, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 8, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 9, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 10, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 11, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 12, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 13, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 14, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 15, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 16, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 17, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 18, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 19, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 20, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 21, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 22, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 23, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 24, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 25, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 26, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 27, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 28, 1997",World,,,,,,,,,,,,,,,,,,,,,,,,,
